Unnamed: 0,id,foodname,foodtype,recommend,imgurl,price
187,188,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%98%9F%E7%A9%BA%E7%87%95%E7%AA%9D (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%87%95%E7%AA%9D%E6%98%AF%E5%A5%B3%E4%BA%BA%E8%BF%99%E8%BE%88%E5%AD%90%E4%B8%8D%E8%AF%A5%E9%94%99%E8%BF%87%E7%9A%84%E7%BE%8E%E5%A5%BD%E4%BA%8B%E7%89%A9%E4%B9%8B%E4%B8%80%EF%BC%8C%E7%9B%8A%E6%B0%94%E8%A1%A5%E4%B8%AD%EF%BC%8C%E5%85%BB%E9%98%B4%E6%B6%A6%E8%82%BA%EF%BC%8C%E7%BE%8E%E8%82%A4%E6%8A%97%E8%A1%B0%E8%80%81%EF%BC%8C%E5%9D%9A%E6%8C%81%E5%96%9D%E4%B9%9F%E4%BC%9A%E6%8F%90%E9%AB%98%E8%BA%AB%E4%BD%93%E6%8A%B5%E6%8A%97%E5%8A%9B%EF%BC%8C%E6%B8%A9%E5%92%8C%E6%BB%8B%E8%A1%A5%EF%BC%8C%E8%80%81%E5%B0%91%E5%92%B8%E5%AE%9C%EF%BC%8C%E4%B9%9F%E6%98%AF%E5%BE%88%E5%A4%9A%E5%AD%95%E5%A6%88%E5%A6%88%E7%9A%84%E6%9C%80%E7%88%B1%E3%80%82%0D%0A%E9%BB%91%E6%9E%B8%E6%9D%9E%E5%8F%AF%E4%BB%A5%E8%AF%B4%E6%98%AF%E5%A4%A9%E7%84%B6%E7%9A%84%E8%A1%A5%E5%93%81%EF%BC%8C%E5%AF%B9%E5%A5%B3%E6%80%A7%E6%9D%A5%E8%AF%B4%E6%98%AF%E5%A4%A9%E7%84%B6%E7%9A%84%E5%8C%96%E5%A6%86%E5%93%81%EF%BC%8C%E5%8F%AF%E4%BB%A5%E7%BE%8E%E7%99%BD%E8%82%8C%E8%82%A4%EF%BC%8C%E6%8A%97%E6%B0%A7%E5%8C%96%EF%BC%8C%E5%BB%B6%E7%BC%93%E8%A1%B0%E8%80%81%EF%BC%8C%E6%98%AF%E5%90%8D%E5%89%AF%E5%85%B6%E5%AE%9E%E7%9A%84%E8%8A%B1%E9%9D%92%E7%B4%A0%E4%B9%8B%E7%8E%8B%EF%BC%8C%E6%9C%89%E6%8A%97%E6%B0%A7%E5%8C%96%E5%92%8C%E6%94%B9%E5%96%84%E5%86%85%E5%88%86%E6%B3%8C%E4%BF%83%E8%BF%9B%E8%A1%80%E6%B6%B2%E5%BE%AA%E7%8E%AF%E5%8A%9F%E6%95%88%E3%80%82%0D%0A%E7%9F%B3%E8%9C%82%E7%B3%96%E6%98%AF%E9%A9%AC%E6%9D%A5+%E8%A5%BF%E4%BA%9A%E5%BD%93%E5%9C%B0%E7%A7%B0%E9%81%93%E7%9A%84%E7%89%B9%E4%BA%A7%EF%BC%8C%E5%8F%AF%E5%8E%BB%E7%81%AB%E6%B6%A6%E7%87%A5%EF%BC%8C+%E7%A5%9B%E7%97%B0%E6%AD%A2%E5%92%B3%EF%BC%8C%E8%B0%83%E8%8A%82%E8%83%83%E8%82%A0%E9%81%93%EF%BC%8C%E5%A2%9E%E5%BC%BA%E5%85%8D%E7%96%AB%E5%8A%9B%EF%BC%81%E8%80%8C%E4%B8%94%E5%91%B3%E9%81%93%E6%AF%94%E5%86%B0%E7%B3%96%E5%92%8C%E8%9C%82%E8%9C%9C%E9%83%BD%E8%A6%81%E5%A5%BD%EF%BC%8C%E7%94%9C%E8%80%8C%E4%B8%8D%E8%85%BB%EF%BC%8C%E5%BE%88%E6%B8%85%E7%88%BD%E3%80%82%0D%0A%E7%87%95%E7%AA%9D%E6%90%AD%E9%85%8D%E9%BB%91%E6%9E%B8%E6%9D%9E%E4%B8%8E%E7%9F%B3%E8%9C%82%E7%B3%96%E6%98%AF%E4%B8%80%E9%81%93%E6%8A%97%E8%A1%B0%E8%80%81%E8%A1%A5%E5%85%85%E8%8A%B1%E9%9D%92%E7%B4%A0%EF%BC%8C%E6%BB%8B%E6%B6%A6%E5%8E%BB%E7%87%A5%E7%9A%84%E7%BB%9D%E8%89%B2%E7%BE%8E%E9%A3%9F%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/257649469.jpg!s4,118.87
188,189,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B1%B1%E6%B0%B4%E8%8E%B2%E8%97%95%E6%B1%A4%EF%BC%88%E7%9B%8A%E6%B0%94%E5%85%BB%E8%A1%80%EF%BC%8C%E5%BC%BA%E5%81%A5%E7%AD%8B%E9%AA%A8%EF%BC%89 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Niu Dali: also known as mountain lotus root. It is a yam material that is eaten at the roots. It has the effects of nourishing deficiency and moistening the lungs, strengthening muscles and activating the meridians.
Lotus root: The underground stem of lotus that grows in water can be eaten. Eating lotus root can not only supplement the human body with a large amount of nutrients, but also strengthen the spleen and stop diarrhea, clear heat and cool blood, replenish blood and produce blood, disperse blood and stop bleeding, nourish and beautify and detoxify and lose weight.
The two are made with pork bones or pig trotters to strengthen the muscles and bones, relax the muscles and activate the meridians, and play a dietary therapeutic role.",http://img.xiaochushuo.com/web/263896415.jpg!s4,69.36
189,190,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B9%B2%E9%94%85%E7%84%96%E9%B8%A1 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,No chicken can leave Guangdong. Every part of the chicken is a treasure. Let’s make a dry pot braised chicken today?,http://img.xiaochushuo.com/web/264620001.jpg!s4,37.95
190,191,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%99%B6%E8%8E%B9%E5%89%94%E9%80%8F%E5%8F%88%E9%B2%9C%E5%8F%88%E7%88%BD%E7%9A%84%E6%B0%B4%E6%99%B6%E8%99%BE%E9%A5%BA (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Guangdong people have the habit of drinking morning tea. The so-called drinking tea is not just a simple thing, but sitting in a restaurant to taste tea and eat snacks. When eating all kinds of snacks, a cage is indispensable. The color is white and crystal clear, and it is translucent. The shrimp dumplings are vaguely visible in the filling. The shrimp dumplings are soft in the mouth, and the filling is delicious and refreshing. This kind of tea with a considerable appearance and rich heart , now highly praised by diners at home and abroad. However, in the minds of the diners, the shrimp dumpling emperor is known as the four most popular among the Cantonese morning tea, the most complex and the most difficult. Therefore, ordinary housewives dare not make it easily. Let's try it today",http://img.xiaochushuo.com/web/47732481.jpg!s4,58.94
191,192,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%84%86%E7%9A%AE%E6%97%A5%E6%9C%AC%E8%B1%86%E8%85%90 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Japanese tofu is also known as egg tofu, yuzi tofu, and egg tofu, and its texture is similar to tofu. It uses eggs as the main raw material, supplemented by pure water, plant protein, natural seasonings, etc., and is refined by scientific formula. It has the smooth and tenderness of tofu and the delicious and fragrant eggs. It is high-quality, delicious, nutritious, healthy, Convenience and value for money are well-known among consumers",http://img.xiaochushuo.com/web/264679110.jpg!s4,106.75
192,193,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%86%AC%E7%AC%8B%E7%82%92%E8%85%8A%E8%82%89 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,Home-cooked dishes for meals and wine.,http://img.xiaochushuo.com/web/265269434.jpg!s4,101.18
193,194,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%97%A0%E9%9A%BE%E5%BA%A6%E6%85%A2%E7%82%96%E9%94%85%E8%B1%89%E6%B2%B9%E9%B8%A1 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"With very little manual intervention, five minutes to prepare, and the next thing is handed over to the slow cooker, time will give you delicious food.",http://img.xiaochushuo.com/web/258385025.jpg!s4,49.3
194,195,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B7%9D%E8%B4%9D%E6%B5%B7%E5%BA%95%E6%A4%B0%E7%82%96%E9%B9%A7%E9%B8%AA (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Partridge - A rare bird unique to Lingnan, its meat tastes sweet and beneficial to the five internal organs. Therefore, it has the effects of appetizing, benefiting the mind and eliminating phlegm. Partridge soup is especially suitable for people with dry autumn and winter, phlegm or dry mouth.

Sichuan Celsius and seabed coconut have the effects of nourishing yin and moistening the lungs, and can eliminate lung dryness and lung heat.

This soup is mainly used to clear the lungs and relieve cough. It has the ability to moisten the lungs and nourish the lung yin. It is most suitable for coughing with phlegm and heat.",http://img.xiaochushuo.com/web/263965701.jpg!s4,48.06
195,196,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%92%9C%E8%8B%94%E4%BA%94%E8%8A%B1%E8%82%89 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Pork belly is rich in high-quality protein and essential fatty acids, as well as heme and cysteine ​​that promotes iron absorption. It can improve iron deficiency anemia and nourish the kidneys and blood. It can be used to make soup and drink it to quickly replenish the body fluids caused by insufficient body fluids. Dry and hot, dry cough, constipation and difficult labor. Meat is rich in copper, which is an indispensable micronutrient for human health and plays an important role in the development and function of the blood, central nervous system, immune system, and internal organs. Taboos: Take it with caution if you have dampness, heat, phlegm and stagnation; do not eat too much if you have high blood lipids.",http://img.xiaochushuo.com/web/981ae4f901154ba45eed02f93026c270.jpg!s4,112.92
196,197,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%8E%89%E7%B1%B3%E6%8E%92%E9%AA%A8%E6%B1%A4 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Corn pork rib soup has the effects of promoting diuresis and dampness, strengthening the spleen and digesting food, moistening dryness and relieving cough. It can not only promote appetite, but also improve the fatigue of the body caused by weak spleen and stomach.",http://img.xiaochushuo.com/web/ef7df9cc0813897e172bde5320eafe46.jpg!s4,93.4
197,198,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B9%BF%E5%BC%8F%E8%85%8A%E8%82%A0%E7%85%B2%E4%BB%94%E9%A5%AD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"I must order this sausage claypot rice when I eat Cantonese cuisine, and I have never had the opportunity to try this dish at home. After buying Kaidebao's casserole, I finally had the opportunity to make this dish.",http://img.xiaochushuo.com/web/257805893.jpg!s4,60.92
198,199,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B9%B2%E8%B4%9D%E7%B2%89%E4%B8%9D%E5%A8%83%E5%A8%83%E8%8F%9C (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"I like to eat steamed baby cabbage from a restaurant. When I go home, the steamer is not big enough, so I change it. It is very sweet when I cook it with soup.",http://img.xiaochushuo.com/web/263824813.jpg!s4,45.41
199,200,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%99%BD%E8%8F%9C%E5%8D%B7%E8%82%89 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,The cabbage is wrapped in the pickled lean meat and then dipped in a bite of garlic sauce. It is really delicious?,http://img.xiaochushuo.com/web/65d784db7c5fd085a88072370feacbf1.jpg!s4,66.65
200,201,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%82%96%E9%B8%A1%E6%B1%A4 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,Chicken soup is a warm and tonic food. Regular consumption can improve the body's immunity and prevent colds or influenza and other diseases.,http://img.xiaochushuo.com/web/264336542.jpg!s4,89.86
201,202,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%8B%8D%E8%92%9C%E8%B1%89%E9%A6%99%E8%92%B8%E5%A4%A7%E8%82%A0 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"The taste is crispy and refreshing, salty, fresh and spicy.",http://img.xiaochushuo.com/web/263393728.jpg!s4,31.2
202,203,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%A0%82%E9%94%85%E9%94%A1%E7%BA%B8%E7%84%96%E8%8A%B1%E8%9E%BA (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Flower snails are a kind of seafood in the coastal areas of Guangdong. Its size is larger than that of field snails, and its meat is extremely crisp, tender and smooth, with high nutritional value. It is a very popular delicious food in night markets and other places. There are many ways to make snails: spicy wine boiled snails, cold-salted snails, white-burned snails, spicy snails, etc. Today we will teach you how to make simple tin foil stewed snails in casserole.",http://img.xiaochushuo.com/web/264175710.jpg!s4,77.93
203,204,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%84%96%E7%85%AE%E8%8D%89%E9%B1%BC%3F (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,Fish has high nutritional value and I usually like to eat fish. This stewed grass carp is a dish I often eat~,http://img.xiaochushuo.com/web/264585988.jpg!s4,72.59
204,205,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%A2%A8%E5%AD%90%E7%82%96%E8%82%89 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BE%88%E6%B8%85%E6%B7%A1%E7%9A%84%E4%B8%80%E6%AC%BE%E6%B1%A4%EF%BC%8C%E9%9D%9E%E5%B8%B8%E9%80%82%E5%90%88%E7%A7%8B%E5%A4%A9%EF%BC%8C%E6%B8%85%E7%94%9C%E5%8F%AF%E5%8F%A3%EF%BC%8C%E6%B6%A6%E8%80%8C%E4%B8%8D%E7%87%A5 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/7d4476090b9e13491dfa1b756d63a07b.jpg!s4,71.76
205,206,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B9%BF%E5%B7%9E%E8%82%A0%E7%B2%89 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"My friend brought back 2 bags of rice noodles on a business trip. Rice noodles are a famous food in Guangdong. You can't forget it after eating them once. I practice making delicious rice noodles at home on weekends. They are fresh, fragrant and tender. A very pleasant food experience.",http://img.xiaochushuo.com/web/263975679.jpg!s4,73.47
206,207,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8F%8C%E8%B4%9D%E4%B8%9D%E7%93%9C%E6%B1%A4 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Loofah has rich nutritional value. With fresh sweet white and dried scallops, this mouthful of soup has lost its eyebrows.",http://img.xiaochushuo.com/web/263180182.jpg!s4,112.14
207,208,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%94%B5%E9%A5%AD%E7%85%B2%E7%9B%90%E7%84%97%E9%B8%A1%E2%80%94%E4%B8%80%E6%BB%B4%E6%B0%B4%E9%83%BD%E4%B8%8D%E5%8A%A0%EF%BC%8C%E5%81%9A%E5%87%BA%E6%9D%A5%E7%9A%84%E9%B8%A1%E5%8D%B4%E5%AB%A9%E6%BB%91%E5%A4%9A%E6%B1%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))","Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%B2%A4%E8%8F%9C (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",This unique flavor and delicate production process of salt-baked chicken can be easily done with just a rice cooker. How did it do it? Please follow Xiao 2 and look down.,http://img.xiaochushuo.com/web/260912743.jpg!s4,47.68
208,209,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%92%95%E5%92%BE%E8%B1%86%E8%85%90 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%92%95%E5%92%BE%EF%BC%8C%E7%B2%A4%E8%8F%9C%E7%9A%84%E4%B8%80%E7%A7%8D%E7%8B%AC%E7%89%B9%E7%9A%84%E7%83%B9%E8%B0%83%E6%96%B9%E6%B3%95%EF%BC%8C%E5%B0%86%E4%B8%BB%E6%96%99%E6%B2%B9%E7%82%B8%EF%BC%8C%E7%94%A8%E7%95%AA%E8%8C%84%E9%85%B1%E8%B0%83%E5%87%BA%E9%85%B8%E7%94%9C%E7%9A%84%E5%8F%A3%E5%91%B3%EF%BC%8C%E9%80%9A%E5%B8%B8%E6%90%AD%E9%85%8D%E6%B0%B4%E6%9E%9C%E8%8F%A0%E8%90%9D%EF%BC%8C%E9%85%B1%E6%B1%81%E7%84%A6%E9%A6%99%E6%B5%93%E9%83%81%EF%BC%8C%E5%91%B3%E9%81%93%E9%85%B8%E7%94%9C%E8%AF%B1%E4%BA%BA%E3%80%82%0D%0A%E5%81%9A%E8%BF%87%E4%BA%86%E5%92%95%E5%92%BE%E8%82%89%E3%80%81%E5%92%95%E5%92%BE%E6%8E%92%E9%AA%A8%EF%BC%8C%E4%BB%8A%E5%84%BF%E6%9D%A5%E9%81%93%E5%92%95%E5%92%BE%E8%B1%86%E8%85%90%E2%80%94%E2%80%94%E8%99%BD%E6%98%AF%E7%B4%A0%E8%8F%9C%EF%BC%8C%E8%99%BD%E6%B2%A1%E6%9C%89%E8%8F%A0%E8%90%9D%E7%9A%84%E5%8A%A0%E5%85%A5%EF%BC%8C%E5%91%B3%E9%81%93%E5%8D%B4%E4%B9%9F%E6%A0%BC%E5%A4%96%E5%A5%BD%E5%90%83%EF%BC%8C%E5%A4%A7%E5%8F%AF%E4%B8%8E%E8%82%89%E8%8F%9C%E4%B8%80%E6%8B%BC%E9%AB%98%E4%B8%8B%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",http://img.xiaochushuo.com/web/263365962.jpg!s4,39.75
209,210,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%B8%85%E8%92%B8%E9%BB%84%E9%B1%BC (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,The meat of yellow croaker is tender and has few thorns. It is delicious whether it is steamed or braised. It is a delicious dish suitable for all ages and young~,http://img.xiaochushuo.com/web/264957106.jpg!s4,71.84
210,211,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%89%A1%E8%9B%8E%E5%B9%B2%E8%B4%9D%E7%A0%82%E9%94%85%E7%B2%A5 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"The weather is warming up, making porridge to nourish the stomach, and casserole porridge is a good choice",http://img.xiaochushuo.com/web/263031564.jpg!s4,34.26
211,212,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%BD%AE%E6%B1%95%E7%94%9C%E7%82%B9%E7%AE%80%E5%8D%95%E5%81%9A%EF%BC%8C%E5%8F%8D%E6%B2%99%E8%8A%8B%E5%A4%B4 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Lipu taro is the most suitable for this dish, it is simple and delicious.",http://img.xiaochushuo.com/web/260657597.jpg!s4,56.74
212,213,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%BA%A2%E7%83%A7%E8%82%89 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,The fat but not greasy braised pork is a favorite of many people.,http://img.xiaochushuo.com/web/263444108.jpg!s4,48.44
213,214,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%B8%85%E7%82%92%E8%8C%AD%E7%99%BD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Water chestnut is rich in dietary fiber, sugars, a variety of vitamins and minerals. Its nutritional value is high and the nutrients it contains are easily absorbed and utilized by the human body.",http://img.xiaochushuo.com/web/265564471.jpg!s4,73.63
214,215,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%92%B8%E7%B3%BB%E5%88%97%E2%98%85%E6%B8%85%E8%92%B8%E9%B2%BD%E9%B1%BC%E3%80%8C%E7%BB%8F%E5%85%B8%E7%B2%A4%E5%BC%8F%E8%92%B8%E6%B3%95%E3%80%8D (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"Preparation time: about 15 minutes
Cooking time: about 15 minutes
Difficulty: ★

Today's steaming method is a very authentic steaming method. Once you master it, you can use it as long as you steam the fish in the future!",http://img.xiaochushuo.com/web/259010049.jpg!s4,82.38
215,216,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%B8%A1%E8%9B%8B%E8%82%89%E6%B1%A4%E3%80%90%E8%80%83%E7%94%9F%E8%A1%A5%E5%85%85%E8%84%91%E5%8A%9B%E7%9A%84%E2%80%9C%E7%8A%B6%E5%85%83%E6%B1%A4%E2%80%9D%E3%80%91 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"?The ingredients commonly used in eggs have powerful effects: nourish the kidneys and brain, enhance memory, and improve resistance.
Why?
first,
Protein in protein,
It is the best protein in all foods.
The human body is easily absorbed and can quickly replenish energy to the brain.

Furthermore,
The egg yolk is absorbed by the human body to produce a large amount of choline.
It is an important substance for enhancing memory.

Plus,
Eggs contain a lot of essential amino acids for the human body.
Can promote the development of the brain nervous system,
Supplement a large number of ""brain cells"" consumed by thinking about questions.",http://img.xiaochushuo.com/web/264451823.jpg!s4,70.86
216,217,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%92%B5%E4%BB%94%E7%B3%95 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))",Cantonese cuisine,"This really needs to be blown away, zero failure, super simple! Oh (._.) The mosquito bit my fingertips and realized what it means to be painful and itchy! ! !",http://img.xiaochushuo.com/web/264729190.jpg!s4,76.03
217,218,Baby sausage,Cantonese cuisine,"There are two babies at home, one is three years old and the other is over one year old. The baby likes to eat sausages. When he goes to his grandparents' house, he is very greedy, but he is not relieved because he has a long shelf life and is afraid that the baby will not eat it well. Therefore, Do you often buy fresh meat for your babies to meet their nutritional needs?",http://img.xiaochushuo.com/web/263856141.jpg!s4,104.37
218,219,Stir-fried amaranth,Cantonese cuisine,Amaranth has high nutritional value and is easy to stir-fry!,http://img.xiaochushuo.com/web/264636025.jpg!s4,118.97
219,220,Pork belly with bitter melon and soybeans,Cantonese cuisine,"When summer comes, you often have no appetite to eat, so this bitter melon soup that can relieve heat and clear heat and detoxify is the most suitable.",http://img.xiaochushuo.com/web/263526086.jpg!s4,46.37
