,id,foodname,foodtype,recommend,imgurl,price
1178,1179,凉拌鸡胸肉,减肥,"u200b鸡胸肉热量低，蛋白质含量高，而且价格也实惠，关键是没有骨头处理起来很方便，深受减肥或者增肌人群喜欢，可鸡胸肉很柴做出来并不好吃，除了油炸以及花里胡哨的各种酱料裹上之外，想要一种健康又低热量的做法，那真的是味如嚼蜡，没有心情品尝美食了。



u200b今天给大家推荐的这道轻脂低卡美食，美味与健康能同时拥有，选择了红色的胡萝卜，不少绿色的葱，再加上蛋白质含量高，脂肪低的鸡胸肉，做出来非常的好吃，家里经常吃猪肉的话，可以换一换，用这种方式来吃鸡胸肉，在夏天相信全家人都会喜欢的。",http://img.xiaochushuo.com/web/263591321.jpg!s4,106.80
1179,1180,秘制酱牛肉,减肥,牛肉补中益气、强健筋骨、滋养脾胃，能提高机体抗病能力，最重要的是减肥吃正好，我家老公孩子都喜欢吃酱牛肉，经过若干次做法，终于找到这个方法做的酱牛肉，鲜味浓厚，口感丰厚。特别受欢迎哦。,http://img.xiaochushuo.com/web/258334825.jpg!s4,30.59
1180,1181,芦笋培根卷,减肥,"芦笋，是世界十大名菜之一！
其嫩茎中含有丰富的蛋白质、维生素、矿物质和人体所需的微量元素等，还含有微量元素硒，被认为是一种高营养的抗癌食品。它具有低糖、低脂肪、高纤维素的特点，还有减肥的作用。
芦笋清甜幼嫩，搭配咸香的培根，味道好极了！",http://img.xiaochushuo.com/web/256127682.jpg!s4,56.28
1181,1182,蒜蓉蒸鸡胸肉,减肥,减肥期间想吃肉肉怎么办呢？快来吃蒜蓉蒸鸡胸肉吧！低脂低卡，吃了毫无罪恶感！鸡胸肉嫩滑，超级好吃入味。喜欢的小伙伴们一起做起来吧！,http://img.xiaochushuo.com/web/263206729.jpg!s4,51.79
1182,1183,丝瓜木耳菌菇汤,减肥,今天分享一道超级好喝的丝瓜木耳菌菇汤，丝瓜鲜嫩，还能祛火，加上菌菇，更是鲜上加鲜，而且减脂减肥，美白补水，简单又快手，喜欢的赶紧收藏做一个吧。,http://img.xiaochushuo.com/web/263748821.jpg!s4,104.07
1183,1184,低脂芒果冰淇淋，脂肪含量仅有1％,减肥,"今天我来分享一款低脂芒果冰淇淋的做法，脂肪含量仅有1％，热量才不到80大卡！

非常适合正在减肥的小伙伴们，尤其是在炎热的夏天，解馋的同时不用担心长肉了。
",http://img.xiaochushuo.com/web/47777003.jpg!s4,93.26
1184,1185,鸡胸肉沙拉 低脂美味,减肥,鸡胸肉，永远是减肥健身人士的最爱。相比水煮鸡胸肉，鸡胸肉沙拉采用少量橄榄油煎制，低脂和美味兼得，让减肥之路更快乐。,http://img.xiaochushuo.com/web/255982784.jpg!s4,87.67
1185,1186,黄瓜汁,减肥,黄瓜中含有多种营养成分，其中的葫芦素C具有提高人免疫力的作用。常饮黄瓜汁不仅可以预防口腔溃疡，帮助消化，改善皮肤，降血糖、可以减肥、抗衰老等等，好处多多。坚持每天早晨一杯黄瓜汁，还能起到清肠胃的作用。因为黄瓜中含有大量的维生素可以缓解便秘的作用。还可以促进排毒。黄瓜不仅帮助消化，还具有美容养颜的作用。对于女性来说是一种很不错的美容食品。,http://img.xiaochushuo.com/web/262960343.jpg!s4,98.34
1186,1187,蒜蓉鸡胸肉,减肥,一道超级低脂健康的鸡胸肉，用蒸的方式，避免油烟和油脂的摄入，减肥健身人士不要错过哦。,http://img.xiaochushuo.com/web/256037051.jpg!s4,108.68
1187,1188,薏米红豆山药糕,减肥,"本着无抹茶不红豆的精神
特意做了抹茶款
这货一听就知道够健康的
祛湿养胃健脾…巴拉巴拉",http://img.xiaochushuo.com/web/253465256.jpg!s4,107.86
1188,1189,香煎羊排,减肥,冰箱里正好有羊小排，嗯，那今天就不减肥了o(*////▽////*)q,http://img.xiaochushuo.com/web/254438585.jpg!s4,67.87
1189,1190,"葱油拌面好吃的秘诀,你一定要知道",减肥,"       说到葱油拌面，魔都人民可是从小吃到大的，怎么吃也不会厌，其貌不扬的葱油拌面承载着浓烈的滋味，它的面条有韧劲又滑爽，开洋鲜美，葱油则是喷喷香，闻到了那股葱香味你就忍不住想要再来一碗,再也不考虑减肥的事情，对于讲求乐惠的人而言，再妥帖不过的了，既填饱了肚子，又有葱香萦绕的一餐。",http://img.xiaochushuo.com/web/261400563.jpg!s4,78.86
1190,1191,草莓思慕雪,减肥,"北欧现在正是草莓季，因此用草莓做一杯冰饮是最惬意的。
今天我打的是思慕雪，思慕雪就是水果加酸奶，在欧洲，特别是夏天是最受欢迎的，它被称作液体面包，给你补充维生素和能量，又不会让你长胖，是减肥者的福音。
",http://img.xiaochushuo.com/web/261085571.jpg!s4,87.70
1191,1192,中式点心～红糖马拉糕（无油版）,减肥,要说中式点心，广东茶楼里最热门之一的必数这道马拉糕了！口感相似蛋糕与发糕，但它比蛋糕多一份韧性又比发糕多了份绵软，反正我很喜欢它！加入红糖又多了一份更健康，还有红糖特有的香味！,http://img.xiaochushuo.com/web/257418771.jpg!s4,39.64
1192,1193,全麦蔬菜三明治,减肥,马上就到了露肉的季节了，减肥的同时也要加强营养哦！这一款全麦蔬菜三明治，简单快手营养丰富，吃了还不怕长胖，一起动手做起来吧！,http://img.xiaochushuo.com/web/262907951.jpg!s4,112.19
1193,1194,豌豆浓汤,减肥,一般的浓汤，调料一般有淡奶油，黄油，黑胡椒粉等。但这道浓汤是简易版的，食材只有盐，不含油的浓汤口感清爽，也更营养健康，很适合减肥期的筒子。做法简单，味道却非常好，开盖时，香味扑面而来。我赶紧盛了一碗浓汤拍照用，剩下的浓汤就一边拍照一边喝掉了，o(∩_∩)o ~,http://img.xiaochushuo.com/web/46959214.jpg!s4,33.45
1194,1195,夏天必喝-丝瓜花蛤汤,减肥,一道特别适合夏天的汤水，制作快速，五分钟就能喝到这道清甜爽口、消暑减肥的花蛤丝瓜汤。 丝瓜是夏季盛产的瓜类之一，味道鲜美、口感清脆、膳食纤维和水分特别丰富，夏天可以多吃，有利于补水、消暑、减肥。 花蛤有高蛋白、高微量元素、高铁、高钙、少脂肪的营养特点，还有滋阴明目、软坚、化痰之功,http://img.xiaochushuo.com/web/261172382.jpg!s4,67.06
1195,1196,油而不腻的下饭菜【辣酱回锅肉】,减肥,"回锅肉是中国川菜中一种烹调猪肉的传统菜式
特点是口味独特，色泽红亮，肥而不腻
四川家家户户都能制作
各家有各家的做法，味道各具特色

我今天也来做一道回锅肉
不算正宗合格的四川回锅肉
但一样的好吃下饭
要减肥的亲们慎尝试~~
",http://img.xiaochushuo.com/web/261930675.jpg!s4,59.51
1196,1197,超简单的家常素炒西葫芦,减肥,今天分享一道我们家常吃的素炒西葫芦，做法简单零厨艺，健康营养低脂，清爽不油腻，减肥小姐姐最爱~,http://img.xiaochushuo.com/web/263416545.jpg!s4,107.39
1197,1198,红薯糯米芝麻饼,减肥,这个饼真是简单好做到没朋友哦，厨房小白什么的通通没问题。红薯更是减肥、健美的健康食品，怎么能错过呢？,http://img.xiaochushuo.com/web/254371156.jpg!s4,78.60
1198,1199,蒸拌鸡胸虾仁丸子——谁说要健身只能吃白水煮鸡胸肉？,减肥,"说到鸡胸肉，因为其高蛋白、低脂肪的特质，大家对它的固有印象就是减肥餐里的标配，虽然是肉，但是清淡寡味。
囡姐今天做的这道蒸拌鸡胸肉虾仁丸子让增肌的你吃得有滋有味，让减脂的你越吃越瘦！",http://img.xiaochushuo.com/web/262358973.jpg!s4,38.61
1199,1200,凉拌冻豆腐,减肥,"冻豆腐算是东北比较有特色的一种食材。把豆腐放在室外货冰箱冻上一整夜，再化冻，豆腐上出现无数蜂窝状的小孔，柔韧弹牙的冻豆腐就做好了。

把冻豆腐当面筋一样的做成凉拌菜，也是清爽美味的小菜，最适合炎炎夏日，说做就做，开始今日的小菜分享~",http://img.xiaochushuo.com/web/263085373.jpg!s4,113.38
1200,1201,老醋三宝#吃出好身材#,减肥,多吃醋，对人体健康十分有益，醋可以促进新陈代谢，帮助机体消除疲劳，预防动脉硬化和高血压。醋不仅是一种调味品，也是一种保健养生食品。今天囡姐安利给大家的这道老醋三宝，做法很简单，酸爽解油腻，不仅是道下酒好菜，更是节后减肥刮肠的利器，最最关键的是味道还好，小伙伴们还等什么，赶紧在家做起来吧！,http://img.xiaochushuo.com/web/263031639.jpg!s4,111.27
1201,1202,香菇肉酱面,减肥,香菇中还含有30多种酶和18种氨基酸。人体所必需的8中氨基酸中，香菇就含有7种，因此香菇又成为纠正人体酶缺乏症和补充氨基酸的首选食物。香菇多糖能提高辅助性T细胞的活力而增强人体体液免疫功能。大量实践证明，香菇防治癌症的范围广泛，已用于临床治疗。香菇还含有多种维生素、矿物质，对促进人体新陈代谢，提高机体适应力有很大作用。香菇还对糖尿病、肺结核、传染性肝炎、神经炎等起治疗作用，又可用于消化不良、便秘、减肥等。,http://img.xiaochushuo.com/web/262020838.jpg!s4,67.13
1202,1203,缤纷藜麦鸡肉沙拉,减肥,对于想要减肥的小仙女来说，管住嘴是很痛苦的一件事，今天囡姐就给大家带来一道吃不胖的食谱，低卡低脂，营养美味，就连不减肥的人也觉得好吃呢！,http://img.xiaochushuo.com/web/263394321.jpg!s4,103.86
1203,1204,低卡红薯燕麦饼,减肥,#罐头小厨#减肥拼命小半年，未到功成又过年！低卡红薯燕麦饼！高纤润肠，无油无盐，低脂又健康，助你年后重新瘦回两位数,http://img.xiaochushuo.com/web/259539689.jpg!s4,118.33
1204,1205,家常小炒~青椒炒肉,减肥,"
  青椒果肉厚而脆嫩，维生素C含量丰富哦！常吃青椒可增加食欲、帮助消化。还能降脂减肥，促进脂肪的新陈代谢。",http://img.xiaochushuo.com/web/258042200.jpg!s4,64.72
1205,1206,回锅香辣土豆块,减肥,土豆一直是我们家餐桌上的家常菜，一直变着花样烧来吃，今天的干锅土豆片里面加了豆瓣酱， 真的别有一番滋味啊 外焦里嫩， 简直不能用一个爽字来形容，关键是超级下饭..... 不信减肥的你试试，看到这道菜你还侯的住么........,http://img.xiaochushuo.com/web/262915059.jpg!s4,56.68
1206,1207,#感恩节食谱# 锅仔萝卜羊排,减肥,寒冬常吃羊肉可益气补虚，促进血液循环，增强御寒能力。羊肉还可增加消化酶，保护胃壁，有助于消化。羊肉具有补精血，益虚劳，温中健脾，补肾壮阳，养肝等功效。羊肉，因其含左旋肉碱，可促进脂肪代谢，有利于减肥，适合虚胖的男士食用。羊肉热量比牛肉要高，历来被当做秋冬御寒和进补的重要食品之一。,http://img.xiaochushuo.com/web/257855357.jpg!s4,96.83
1207,1208,豆腐太阳花,减肥,日本豆腐又称鸡蛋豆腐、玉子豆腐、蛋玉晶，其质感类似豆腐。它以鸡蛋为主要原料，辅之纯水、植物蛋白、天然调味料等，经科学配方精制而成，具有豆腐之爽滑鲜嫩，鸡蛋之美味清香，以其高品质、美味、营养、健康、方便和物有所值在消费者中享有盛誉。,http://img.xiaochushuo.com/web/262456384.jpg!s4,96.41
1208,1209,香辣沾串,减肥,无油无糖，低脂健康，减肥也可以吃饱吃好,http://img.xiaochushuo.com/web/263454442.jpg!s4,119.60
1209,1210,虫草花拌木耳,减肥,"虫草花并非冬虫夏草，它属真菌，是人工栽培的蛹虫草子实体干品颜色橙黄至橘红、具有独特的香味，比一般食用菌的营养价值更高。并且具有补肺肾、止咳嗽、益虚损、养精气之功能。
另外，黑木耳中含有丰富的纤维素和一种特殊的植物胶质，能促进胃肠蠕动，促使肠道脂肪食物的排泄，减少食物脂肪的吸收，从而起到减肥作用。
所以这道“虫草花拌木耳”，不仅开胃又下饭，更是节后的清肠减肥救命菜。",http://img.xiaochushuo.com/web/259946230.jpg!s4,81.00
1210,1211,薏米干贝冬瓜煲,减肥,"冬瓜是一款赫赫有名的减肥蔬菜。它的功效在于“利水消炎”，还具有清热解毒、除烦止渴、祛湿解暑的作用。
传统医学认为薏米有清热利暑、宜肺排脓、健脾胃、强筋骨的作用。
干贝是一款高蛋白、高矿物质的食物，配合健脾利湿的薏米、清热利水的冬瓜，既利了水，又补充了营养。
三者结合在一起，制作的这款烩菜功效显著，汤鲜菜美，是我喜欢的菜式。
喜欢吃肉的朋友可以加入肉末，味道会更香。因为先生不在家，我不吃肉，所以没有加入肉末，这样汤更突显了干贝的鲜香，我更喜欢这种味道。",http://img.xiaochushuo.com/web/50487517.jpg!s4,48.44
1211,1212,黄瓜腐竹大拌菜,减肥,女儿回来这十几天，荤腥吃的有点多，女儿回三亚工作了，我的清肠减肥继续开始了，今天开始吃素，这款大拌菜香辣爽口。,http://img.xiaochushuo.com/web/263222699.jpg!s4,112.78
1212,1213,鱼香杏鲍菇,减肥,"我所以为的好吃，不过是：
即便是简单炒炒的素菜，也可下米饭无数。
光盘后不是让你念念不忘，而是让你记住了这个味道！
PS：吃饭时，某人边吃边念叨：“你把素菜也做的这么好吃，还让不让人减肥了？！再添一碗米饭！”",http://img.xiaochushuo.com/web/262865699.jpg!s4,59.07
1213,1214,养生美颜甜品——玫瑰南瓜银耳露,减肥,"
银耳富有天然特性胶质，加上它的滋阴作用，长期服用可以润肤，并有祛除脸部黄褐斑、雀斑的功效。含膳食纤维的减肥食品，它的膳食纤维可助胃肠蠕动，减少脂肪吸收！
南瓜补中益气，清热解毒，润肠通便的作用！
玫瑰花性温，活血，疏肝解郁，美颜护肤等功效。
因此将三者组合一起，这款甜品具有补中益气，清热解毒，润肠通便，既养生保健又美容护肤，值得推荐给爱美的你……",http://img.xiaochushuo.com/web/256269009.jpg!s4,72.78
1214,1215,冬瓜花蛤汤,减肥,冬瓜性寒、味甘，具有清肺热化痰、清胃热除烦止渴、利尿解暑、除水肿降血压之功效。而且冬瓜热量很低，十分利于降脂减肥。今天分享一道味道鲜美的冬瓜花蛤汤，清爽解暑，做法巨简单，喜欢的收藏做一个哦～,http://img.xiaochushuo.com/web/263747277.jpg!s4,86.66
1215,1216,葱油拌面 简单最好味,减肥, 小时候最爱吃的就是我妈做的热汤挂面，她习惯先用油把葱花爆香后马上加酱油加水，那从窗户飘出去的葱香味，啧啧啧....香出两公里，后来偶尔看到一个网友晒葱油拌面，图片实在是平淡无奇，就是一碗面上面几个炸过了的小葱，他居然说吃了有惊艳的赶脚，我擦，写到这，想起那炸过的葱香和酱油结合出来特有的香气，我真想去煮一碗面吃，啊啊啊，减肥减肥....忍忍忍......,http://img.xiaochushuo.com/web/257115391.jpg!s4,105.40
1216,1217,拍黄瓜,减肥,减肥时吃黄瓜是大多数人的选择，但是天天都直接吃黄瓜太单一了，今天变个花样吃，来一盘拍黄瓜吧！,http://img.xiaochushuo.com/web/263072700.jpg!s4,38.41
1217,1218,甜美的下午茶之蓝莓土豆球,减肥,"土豆的蛋白质比大豆还好，最接近动物蛋白。土豆所含的钾可预防脑血管破裂。它所含的蛋白质和维生素C，均为苹果的10倍，营养价值相当于苹果的3.5倍。土豆利于减肥、防中风，还能和胃健脾，对胃溃疡、习惯性便秘、热咳及皮肤湿疹也有治疗功效。
土豆可以做出很多的美食，但是最健康营养的做法就是无油吃法。奶香四溢的蓝莓土豆球就是无油无糖、非常健康的吃法，特别适合作餐桌上的小甜品或者下午茶。",http://img.xiaochushuo.com/web/256453874.jpg!s4,45.01
1218,1219,南瓜土豆浓汤,减肥,南瓜性温味甘热量低，所含的南瓜多糖能提高机体免疫功能，富含的果胶又可以保护胃黏、减少胆固醇的吸收，有降血糖和减肥的功效，不愧是“蔬菜之王”。与富含淀粉和多种维生素的土豆搭配在一起，即可饱腹又对身体健康有益。在经历过大吃大喝的春节后，处在各种病菌滋生的春季，这道浓汤真的是非常适合大家食用的一道美味。,http://img.xiaochushuo.com/web/260234813.jpg!s4,63.47
1219,1220,酸甜鸡丁,减肥,鸡胸肉质地细腻，嫩滑，做法简单多变，所以即使是减肥的人也可以毫无负担的享用它，不但如此，鸡胸肉还含有磷脂类，磷脂类可是人体生长发育的重要来源之一，鸡胸肉还能强筋骨，调月经，止白带等作用。,http://img.xiaochushuo.com/web/260639935.jpg!s4,110.80
1220,1221,香芹黄豆芽,减肥,香芹炒黄豆芽，非常清淡爽口的一道小菜。黄豆芽和芹菜本身就有清肠、减肥的作用，两样一起炒减肥效果更好、味道更丰富。,http://img.xiaochushuo.com/web/263155627.jpg!s4,45.04
1221,1222,黎麦饭团,减肥,藜麦营养价值非常高，含有丰富的优质蛋白质和多种氨基酸和微量元素，属于易熟易消化食品，口感独特，有淡淡的坚果清香或者人参香，具有均衡补充营养、增强机体功能、修复体质、调节免疫和内分泌、提高机体应激能力，很适合婴幼儿、孕产妇、儿童、学生、老年人等特殊体质和生活不规律人群。,http://img.xiaochushuo.com/web/258457948.jpg!s4,60.70
1222,1223,农夫面包,减肥,"吃了一段时候间的黄油甜味面包，今天改良做了咸味的农夫面包，口感很惊人，两个面包一次解决掉。
我想：它就是我以后的主食了。
减肥或者素食主义者可以放心食用。",http://img.xiaochushuo.com/web/250904104.jpg!s4,42.20
1223,1224,排毒芹菜汁,减肥,解油腻，排毒养颜、美容减肥,http://img.xiaochushuo.com/web/262918936.jpg!s4,108.38
1224,1225,芹菜香干,减肥,芹菜可是个好东西哦，纤维素含量很高，减肥的佳品。而且口感脆脆的，而且，这道菜确实很简单，很容易上手的家常菜。,http://img.xiaochushuo.com/web/257948236.jpg!s4,88.12
1225,1226,凉拌秋葵,减肥,今天给大家分享一道凉拌秋葵，它的营养非常丰富，富含蛋白质、钙、铁、磷等，它的嫩荚还含有丰富的果胶、膳食纤维，其果胶的粘稠状态是植物界非常少见的，膳食纤维的占比及其中可溶性膳食纤维占比均是植物中非常高的， 所以秋葵具有非常好的清肠吸油和减肥的神奇作用，爱美的女人都喜欢吃它，又有营养还能减肥。它是一种高蛋白，高营养，低脂肪，低热量，无胆固醇的减肥佳品，适合所有减肥人群食用。,http://img.xiaochushuo.com/web/263075533.jpg!s4,36.78
1226,1227,越南春卷,减肥,越南春卷，与中国春卷最大的不同在于饼皮并不用薄面皮而是用稻米磨浆制成的米皮包裹，馅料以虾肉、猪肉和当地蔬菜为主，是越南相当盛行的一道料理。由于本人在减肥，今天我们就来一道低脂  高蛋白的越南春卷，清爽健康  无负担！！！,http://img.xiaochushuo.com/web/254227767.jpg!s4,107.44
1227,1228,蜂蜜荔枝西柚汁,减肥,西柚包含丰富的天然叶酸，对孕妈可以起到预防贫血症的功效，而且它的热量非常低，深受减肥人士的喜爱，它丰富的维生素P和维他命C可以增强皮肤及毛孔的功能，还能预防黑斑，雀斑，消除皱纹，非常有利于皮肤保健和美容。但是，西柚味道微苦，不是每个人都喜欢，那么我们怎么样才能完美的享用西柚呢？今天就来教宝宝们如何制作一款既美味又营养丰富的蜂蜜荔枝西柚汁，下面我们就一起学做起来吧~,http://img.xiaochushuo.com/web/263462641.jpg!s4,41.62
1228,1229,虾仁什蔬炒面,减肥,上学时候在食堂经常吃的一道炒面，我超爱吃。毕业之后自己研究着做，放了很多自己喜欢吃的食材，味道更好吃。说好的减肥呢，哎…又放飞自我了……,http://img.xiaochushuo.com/web/249206445.jpg!s4,46.37
1229,1230,夏日消暑，芒果西米露,减肥,"夏日炎炎胃口不开，做一道芒果西米露。
芒果气味芬芳，消食开胃降压，还能瘦身去脂，西米口感Q弹，富含膳食纤维，这一道夏季芒果甜品营养丰富，又不过度寒凉，做为早餐、或是下午茶、瘦身晚餐都很好
",http://img.xiaochushuo.com/web/260598807.jpg!s4,93.25
1230,1231,蚝油虾皮炒冬瓜,减肥,冬瓜含有较多的蛋白质、糖类及少量的钙、磷、铁等矿物质和维生素C、维生素B9、瓜氨酸、钙等营养素。冬瓜是瓜菜中唯一不含脂肪的瓜菜，并富含丙醇二酸成分，能抑制糖类物质转化为脂肪成分，又因有较强的利尿作用，可增加减肥效果。,http://img.xiaochushuo.com/web/263466045.jpg!s4,113.56
1231,1232,芦笋花炒小河虾,减肥,"芦笋营养价值丰富，享有“蔬菜之王”的美称！能防癌、抗癌、降脂减肥等功效。其味道鲜美，软嫩可口，经常食用还能清肺利水、滋阴润燥、化痰止咳、消暑解渴、润肺润肠。
芦笋花相比普通芦笋要细，都是嫩芽，买菜的时候正好遇见，就买了些回来，与小河虾一起炒，真的是超级鲜美。",http://img.xiaochushuo.com/web/257657161.jpg!s4,83.52
1232,1233,十味 双椒爆双耳,减肥,"木耳补气养血,润肺止咳,止血,降压,抗癌，另外吃木耳还能够增强身体免疫力，能够疏通血管，抗雾霾等。
银耳是富含膳食纤维的减肥食品,它的膳食纤维可助胃肠蠕动,减少脂肪吸收。",http://img.xiaochushuo.com/web/262265374.jpg!s4,82.08
1233,1234,水果糙米粥,减肥,"粥是生活中不可缺少的一部分，而糙米是非常有营养的，糙米能提高人体免疫功能，促进血液循环，还能帮助人们消除沮丧烦躁的情绪。
糙米还有减肥的好效果哦~多吃一点也不用担心哈哈！！！
糖尿病患者也非常适宜食用糙米，因为糙米中的碳水化合物被粗纤维组织包裹，人体消化吸收速度较慢，因而能很好地控制血糖。",http://img.xiaochushuo.com/web/257750985.jpg!s4,36.43
1234,1235,健康美味の鸡胸肉果蔬沙拉,减肥,这道沙拉最适合减肥的女生们，既能饱腹又增加了营养还不长肉肉，做早餐是最好不过的啦❀.(*´▽`*)❀.,http://img.xiaochushuo.com/web/263075331.jpg!s4,55.73
1235,1236,椒盐秋葵,减肥,众所周知，秋葵的营养价值很高，含有蛋白质、脂肪、碳水化合物及丰富的维他命A和B群、钙、磷、铁等，以及含有锌和硒等微量元素，对增强人体免疫力有一定帮助。常吃秋葵能保护肠胃、补肾、降糖、保护肝脏、补钙、减肥、美容美颜等功效。,http://img.xiaochushuo.com/web/261597599.jpg!s4,80.86
1236,1237,绿豆百合银耳羹,减肥,夏天到了，天气越来越热，人也变得心神恍惚心情烦躁，从超市买回来新鲜的银耳，今天就来做一个绿豆百合银耳羹去去火，还能美容养颜，瘦身减肥呢！,http://img.xiaochushuo.com/web/263446574.jpg!s4,116.79
1237,1238,健康饮品之黄瓜雪梨汁,减肥,不但颜色好看，口感也不错，混合梨汁的黄瓜汁，特别清爽，还低卡了 减肥的友友们注意咯,http://img.xiaochushuo.com/web/257341391.jpg!s4,46.98
1238,1239,豌豆凉粉,减肥,豌豆粉和其它的蔬菜不同，豌豆粉中含有其它蔬菜所没有的枝杈酸，赤霉素和植物凝素等物质，有良好的抗菌消炎，增强新陈代谢功能，通肠利便，减肥瘦身，保护视力，美容养颜。,http://img.xiaochushuo.com/web/263363248.jpg!s4,51.73
1239,1240,藜麦酸奶沙拉,减肥,"减肥健身吃什么？首先考虑的当然是蔬菜沙拉！沙拉酱油份多，我是不吃的！
今天分享一个酸奶沙拉，酸甜可口，味道很不错！
话说藜麦怎么那么好吃啊？高蛋白又营养丰富，口感很好，很受健身爱好者欢迎哦！",http://img.xiaochushuo.com/web/263344450.jpg!s4,89.27
1240,1241,暖胃滋补养生粥+海参小米粥,减肥,“ 冬季是进补的黄金季节，冬季天气干燥，而海参具有润肺、保肝、养心、和胃、壮肾的多重功效，可让我们的身体在阴阳平衡的和谐状态下，安然度过寒冬。经常喝海参小米粥，可以提供人体所必须的18种氨基酸，提前免疫力增强体质，补气养颜，减肥降脂，越活越年轻，这是海参最基本的补养功效和作用！,http://img.xiaochushuo.com/web/262652163.jpg!s4,102.50
1241,1242,【Cathy边吃边营养】— 西蓝花炒番茄,减肥,"1、Cathy营养课堂：
西蓝花和番茄均具有较强的抗氧化功能，均属于高质量低热量的蔬菜，有减肥作用。
番茄内还含有抗癌抗衰老的物质：谷胱甘肽和番茄红素，番茄红素对前列腺癌有预防作用，对多种细菌和真菌有抑制作用。
2、Cathy菜谱优化：:
西蓝花和番茄自身的营养价值都比较高，我把它们有机的结合成这道‘西蓝花炒番茄’，可以起到补充人体维生素以及矿物质的作用。",http://img.xiaochushuo.com/web/48796214.jpg!s4,104.20
1242,1243,盐面包,减肥,很好吃的一款面包，值得试试,http://img.xiaochushuo.com/web/263288595.jpg!s4,117.80
1243,1244,别恨自己的胃太小，这样做酱油炒饭让您一次爱个够 ,减肥,炒饭是最简单的，也是为了解决剩饭，炒饭可以无师自通，随心所欲的添加各种自己喜欢的材料，变着花样。从而衍生出多样口味，酱油炒饭就是一道家常主食，在曾经物资匮乏的年代，酱油炒饭的那份留在唇齿间的醇香，可是很多孩子童年不可抹去的记忆......我不是人民币，做不到每个人都喜欢呀，不过可以试一试，今天这道炒饭可是加了老卤汁，比单纯的加入酱油可香多了。卤水酱油炒饭味道好极了！可以让人多吃两碗的节奏哦！减肥的小伙伴们需要克制哦！味道超棒、操作简单的黑暗料理卤水酱油炒饭可是懒人的福音哦！,http://img.xiaochushuo.com/web/226824375.jpg!s4,96.80
1244,1245,香蕉牛奶烤燕麦,减肥,今天分享一道超简单的香蕉牛奶烤燕麦，由香蕉、水果燕麦片、牛奶、鸡蛋四样食材搭配在一起制作而成，非常不错的低脂营养早餐，减肥必备，喜欢的收藏起来有空试试吧。,http://img.xiaochushuo.com/web/263748146.jpg!s4,60.18
1245,1246,黄瓜酿肉,减肥,夏季最适合吃黄瓜，黄瓜经常食用，可以减肥利水清热，平常除了凉拌，也可以像今天这样与瘦肉搭配蒸出营养美味的黄瓜酿肉！,http://img.xiaochushuo.com/web/261375498.jpg!s4,72.70
1246,1247,杨枝甘露,减肥,"
夏秋之季芒果西柚上市，做一道份量足足的杨枝甘露，诱人的芒果香气打开味蕾，西柚的酸甜清爽扫去疲倦，Q弹的西米提供能量，每一口都有着奶油鲜奶椰浆的细滑如丝，烈日炎炎里带来好心情。
配方不加糖和奶油的话，这样低脂低卡高钾的食材的搭配，还能作为降脂血压塑身美颜餐呢。
",http://img.xiaochushuo.com/web/260149184.jpg!s4,60.93
1247,1248,了不起的小番茄+什锦减脂沙拉,减肥,春天不减肥，夏天肉堆堆。想吃又怕胖，这时候就少不了这美味又爽口、又营养的凉拌菜了。做法方便、简单、又好吃、不怕胖的凉拌菜来了。,http://img.xiaochushuo.com/web/260446230.jpg!s4,35.99
1248,1249,冬瓜虾肉汆丸子汤,减肥,冬瓜清热解毒，护肾利尿，降脂减肥，，虾增强免疫力，防癌抗癌，延缓衰老，天气转热多吃冬瓜好处多多，清爽鲜香的冬瓜汆虾肉丸子好赞哦,http://img.xiaochushuo.com/web/260101550.jpg!s4,32.15
1249,1250,包菜煎饼,减肥,很喜欢吃包菜～热量低价格实惠很容易有饱腹感，绝对是减肥者的最爱！好吃的东西其实也不一定非要用什么高大上的材料，煎饼的造型也不一定要多复杂，就像这款用普通的包菜做的煎饼，造型简单却独特~包菜并不昂贵做出的煎饼却也味美。,http://img.xiaochushuo.com/web/48791703.jpg!s4,55.90
1250,1251,瘦身红豆薏米冬瓜汤,减肥,这是一款祛湿神器，在雨水过多的季节，或者体内湿气较重的朋友，这款汤可以将体内的湿气迅速排出，再也不怕水肿所带来的臃肿体型，想减肥的朋友们赶快试起来哦。,http://img.xiaochushuo.com/web/261053831.jpg!s4,58.02
1251,1252,鸡茸玉米粥,减肥,"平时上班比较忙，下班回家大多以熬白粥居多，白粥吃多了自然寡淡，时不时的也会换换口味来个咸粥吃。劳累了一天回到家捧上这么一碗热气腾腾的鸡茸玉米粥，暖心、暖胃又营养。
囡姐今天安利给大家的这道鸡茸玉米粥较为清淡热量较低，营养搭配合理全面，在减肥期间食用也会带来明显的减脂效果。",http://img.xiaochushuo.com/web/262528295.jpg!s4,117.99
1252,1253,香菇小酱炸酱面,减肥,老公最爱吃各种面、特别是用香菇做的炸酱面、今天刚好买了香菇酱、立马给老公做了炸酱面、老公连吃了两碗、关于减肥的问题、估计早就抛到九霄云外了、哈哈……,http://img.xiaochushuo.com/web/259301692.jpg!s4,76.78
